n,target_r2,sample_r2,learner,replication,theta_hat,se,ci_lower,ci_upper,ci_length,kappa_star,bias,coverage,nuisance_mse_m,nuisance_mse_l,rmse_m,rmse_l
5000,0.98,0.9890646875077745,MLP,4,1.0002006300905264,0.19838484976166015,0.6113663245576725,1.3890349356233802,0.7776686110657077,17.48727511586291,0.00020063009052639913,1,0.0037331422270429,0.14520856875262245,0.06109944539063264,0.381062421071171
5000,0.99,0.9918346215399866,Oracle,0,1.2830578847002838,0.4458545774700214,0.40918291285904196,2.1569328565415256,1.7477499436824835,97.60921361305851,0.2830578847002838,1,0.0,0.0,0.0,0.0
5000,0.99,0.9881951900546652,Oracle,1,1.0801797346904163,0.42906776051151657,0.23920692408784383,1.9211525452929887,1.681945621205145,99.8807362180909,0.08017973469041628,1,0.0,0.0,0.0,0.0
5000,0.99,0.9925353070287853,Oracle,2,1.1380089547734906,0.45418334972561397,0.24780958931128727,2.028208320235694,1.780398730924407,104.19731185016822,0.13800895477349062,1,0.0,0.0,0.0,0.0
5000,0.99,0.9916826293036305,Oracle,3,1.4637733757434646,0.4448639336875209,0.5918400657159236,2.3357066857710054,1.7438666200550816,103.63241972346708,0.46377337574346456,1,0.0,0.0,0.0,0.0
5000,0.99,0.9895179175464494,Oracle,4,1.2976086801172424,0.45006098399283817,0.41548915149127963,2.1797282087432053,1.7642390572519258,100.23180988132796,0.2976086801172424,1,0.0,0.0,0.0,0.0
5000,0.99,0.9868211944935256,OLS,0,1.5391718425167698,0.09058364368774352,1.3616279008887924,1.7167157841447471,0.35508788325595475,1.4227558264029698,0.5391718425167698,0,0.07077772638439822,1.5683048442610732,0.26604083593388106,1.252319785143185
5000,0.99,0.9902522362270703,OLS,1,1.45552337319118,0.08996497926747649,1.2791920138269262,1.631854732555434,0.35266271872850785,1.4252001135812242,0.4555233731911801,0,0.06748237510394688,1.509503807252452,0.25977369979262116,1.2286186581899414
5000,0.99,0.9895546353383536,OLS,2,1.5486020176049657,0.09154539281336402,1.3691730476907722,1.7280309875191593,0.3588579398283871,1.4066818878287313,0.5486020176049657,0,0.07034773531606747,1.6312622666343166,0.2652314749724615,1.2772087795792497
5000,0.99,0.9951405481061283,OLS,3,1.5086372720970087,0.08710112646355717,1.3379190642284366,1.6793554799655808,0.3414364157371441,1.4035358116028926,0.5086372720970087,0,0.07212930659145891,1.5199076412908137,0.26856899782264315,1.2328453436221487
5000,0.99,0.9907348914251088,OLS,4,1.411769827057083,0.08854875037935572,1.238214276313546,1.5853253778006202,0.34711110148707425,1.4645539890264347,0.4117698270570831,0,0.06872974754289717,1.4476808384153304,0.2621635892775676,1.203196093085134
5000,0.99,0.9946780101457382,Lasso,0,1.4037755564275143,0.08272154952266075,1.2416413193630993,1.5659097934919293,0.32426847412883,1.3898369963582662,0.4037755564275143,0,0.07140879179437494,1.4104545064329754,0.2672242350431093,1.1876255750163751
5000,0.99,0.9944530630305708,Lasso,1,1.3969349442209278,0.08495538740953985,1.2304223848982296,1.563447503543626,0.3330251186453963,1.4123683271939325,0.3969349442209278,0,0.06961264290909065,1.4125804588785817,0.26384207948902055,1.1885202812230768
5000,0.99,0.9883413962750897,Lasso,2,1.5143775536105482,0.08498909788976561,1.3477989217466075,1.6809561854744888,0.33315726372788124,1.3769914138533164,0.5143775536105482,0,0.07126193160318856,1.488796136004434,0.2669493053056864,1.220162340020554
5000,0.99,0.9907141721964133,Lasso,3,1.5091248033812585,0.08953703536807854,1.3336322140598247,1.6846173927026924,0.3509851786428677,1.4095392114877896,0.5091248033812585,0,0.06939606516306672,1.5263203792641011,0.263431329122158,1.2354433937919216
5000,0.99,0.9904631423100038,Lasso,4,1.5015572493893614,0.09311518397137797,1.3190514888054605,1.6840630099732623,0.3650115211678018,1.4447670520091618,0.5015572493893614,0,0.07063108956119361,1.6443854822566601,0.2657651022259951,1.282335947502315
5000,0.99,0.9946780101457382,RF_Tuned,0,0.50095239241776,0.1152535670518296,0.275055400996174,0.726849383839346,0.45179398284317207,5.11691933976258,-0.49904760758224,0,0.018544111706411747,0.173163938395018,0.136176766397252,0.4161297134248142
5000,0.99,0.9911648390400084,RF_Tuned,1,0.5329568165568614,0.11633110186733894,0.3049478568968771,0.7609657762168458,0.4560179193199687,5.407607075231073,-0.46704318344313855,0,0.01740066983497319,0.17322073643403185,0.1319115985612076,0.4161979534236465
5000,0.99,0.9918870261552313,RF_Tuned,2,0.5446001812234806,0.11512776874986862,0.3189497544737382,0.7702506079732231,0.4513008534994849,5.2728406941307275,-0.45539981877651936,0,0.018503044415756294,0.17139429648999466,0.13602589612186458,0.41399794261565437
5000,0.99,0.9891357031917392,RF_Tuned,3,0.5161847484230342,0.11120363846149815,0.2982256170384978,0.7341438798075706,0.43591826276907275,5.4199664453582255,-0.4838152515769658,0,0.018124811437168677,0.17345803396569298,0.1346284198717666,0.41648293358274957
5000,0.99,0.9922018441216115,RF_Tuned,4,0.5538211828366425,0.11227216597961362,0.3337677375165998,0.7738746281566852,0.44010689064008535,5.457495673622875,-0.4461788171633575,0,0.017345823673739196,0.17292486308068583,0.13170354465138437,0.4158423536397968
5000,0.99,0.9851655755744024,MLP,0,0.6886007924938918,0.23193479463347552,0.23400859501227983,1.1431929899755038,0.9091843949632239,23.125281763018,-0.31139920750610817,1,0.003579031241007438,0.16090103376414214,0.05982500514841129,0.40112471098667324
5000,0.99,0.9884049247169826,MLP,1,1.0381089172403966,0.22094040490419126,0.6050657236281818,1.4711521108526113,0.8660863872244295,20.831481760802763,0.038108917240396556,1,0.003949650724199427,0.13754091235394136,0.06284624669938076,0.3708650864585953
5000,0.99,0.9908550884326132,MLP,2,0.7257305299285575,0.23030665431472214,0.2743294874717021,1.1771315723854128,0.9028020849137106,22.278850621816893,-0.27426947007144253,1,0.003601138315930078,0.16447798600012692,0.06000948521633957,0.4055588563946384
5000,0.99,0.9953485400217273,MLP,3,0.745637811818128,0.20049537160115125,0.35266688347987163,1.1386087401563845,0.7859418566765128,16.375113766012614,-0.25436218818187195,1,0.0049873286724532295,0.15905170802036686,0.07062102146282812,0.39881287343861765
5000,0.99,0.9903979682498951,MLP,4,0.835244963686341,0.21472618382252165,0.41438164339419864,1.2561082839784834,0.8417266405842847,18.313960290570744,-0.16475503631365895,1,0.004321379397724034,0.15791015546354256,0.06573719949711908,0.39737910798574017
