n,target_r2,sample_r2,delta,replication,theta_hat,se,ci_lower,ci_upper,structural_kappa,kappa_star,bias,abs_bias,coverage,rmse_m,rmse_l
2000,0.99,0.9979546621246482,0.0,29,1.1831147843850731,0.1597815051424118,0.869943034305946,1.4962865344642002,100.67076278374788,100.67076278374788,0.18311478438507311,0.18311478438507311,1,0.0,0.0
2000,0.99,0.9885898157546015,0.0,30,1.0735597367030802,0.15992774941844223,0.7601013478429335,1.387018125563227,101.86487817848679,101.86487817848679,0.07355973670308025,0.07355973670308025,1,0.0,0.0
2000,0.99,0.991333177138786,0.0,31,0.9892074339405503,0.15910295942615585,0.6773656334652849,1.3010492344158158,107.97727701251485,107.97727701251485,-0.01079256605944967,0.01079256605944967,1,0.0,0.0
2000,0.99,0.9913769209597416,0.0,32,1.1542986333024734,0.1513509966399687,0.8576506798881347,1.450946586716812,99.01746205810856,99.01746205810856,0.1542986333024734,0.1542986333024734,1,0.0,0.0
2000,0.99,0.9837095806923623,0.0,33,0.9068933409645671,0.14821607648350316,0.6163898310569009,1.1973968508722332,99.20967496014204,99.20967496014204,-0.09310665903543291,0.09310665903543291,1,0.0,0.0
2000,0.99,0.9982868580408358,0.0,34,1.0557869532057067,0.15927970905891767,0.7435987234502281,1.3679751829611853,99.00779173771352,99.00779173771352,0.0557869532057067,0.0557869532057067,1,0.0,0.0
2000,0.99,0.9945671311539119,0.0,35,1.101882930653054,0.16212144884098223,0.7841248909247288,1.419640970381379,103.65407577557426,103.65407577557426,0.10188293065305398,0.10188293065305398,1,0.0,0.0
2000,0.99,0.987277043686366,0.0,36,1.1410656013293377,0.15890399055662535,0.829613779838352,1.4525174228203233,98.01911171737213,98.01911171737213,0.14106560132933765,0.14106560132933765,1,0.0,0.0
2000,0.99,0.9856216268304873,0.0,37,1.1246034611717917,0.1558445681756995,0.8191481075474206,1.4300588147961628,101.20495352397093,101.20495352397093,0.12460346117179166,0.12460346117179166,1,0.0,0.0
2000,0.99,0.9917674507232117,0.0,38,1.0689854951439839,0.1536311302949889,0.7678684797658056,1.370102510522162,96.17247008796855,96.17247008796855,0.06898549514398389,0.06898549514398389,1,0.0,0.0
2000,0.99,0.9882441357329887,0.0,39,1.2518228214556888,0.1459268990336887,0.9658060993496589,1.5378395435617187,92.05149088757248,92.05149088757248,0.2518228214556888,0.2518228214556888,1,0.0,0.0
2000,0.99,0.9954033986434999,0.0,40,0.7851579782581884,0.15666083188304913,0.47810274776741213,1.0922132087489649,99.6613047484622,99.6613047484622,-0.21484202174181155,0.21484202174181155,1,0.0,0.0
2000,0.99,0.9938069141026621,0.0,41,1.031975747858788,0.15380850616967612,0.730511075766223,1.3334404199513532,97.19536140007608,97.19536140007608,0.031975747858788095,0.031975747858788095,1,0.0,0.0
2000,0.99,0.9893302006195674,0.0,42,0.8314087425565126,0.15645136608255863,0.5247640650346977,1.1380534200783274,98.54943397030436,98.54943397030436,-0.16859125744348735,0.16859125744348735,1,0.0,0.0
2000,0.99,0.9821244164324713,0.0,43,1.01535854568909,0.1580956079788156,0.7054911540506112,1.3252259373275685,103.15232424711063,103.15232424711063,0.015358545689089897,0.015358545689089897,1,0.0,0.0
2000,0.99,0.9922771123482094,0.0,44,0.9157731764998964,0.1538489037015779,0.6142293252448038,1.217317027754989,97.80806327182806,97.80806327182806,-0.08422682350010358,0.08422682350010358,1,0.0,0.0
2000,0.99,0.9885505687567515,0.0,45,0.9109749658099351,0.1592073357838592,0.598928587673571,1.2230213439462991,107.86228722611126,107.86228722611126,-0.08902503419006491,0.08902503419006491,1,0.0,0.0
2000,0.99,0.9927811754984228,0.0,46,0.9583107553865505,0.16374418575993113,0.6373721512970856,1.2792493594760155,104.48113145308126,104.48113145308126,-0.04168924461344947,0.04168924461344947,1,0.0,0.0
2000,0.99,0.9925740264345895,0.0,47,1.1256648986542748,0.15115965024292888,0.8293919841781342,1.4219378131304152,96.47707931536041,96.47707931536041,0.12566489865427477,0.12566489865427477,1,0.0,0.0
2000,0.99,0.9921311794402353,0.0,48,1.3326829198120864,0.16080051447906277,1.0175139114331233,1.6478519281910495,96.72104366137033,96.72104366137033,0.3326829198120864,0.3326829198120864,0,0.0,0.0
2000,0.99,0.9867302425411094,0.0,49,1.137182338082944,0.16007738663582236,0.8234306602767322,1.450934015889156,108.16859117602974,108.16859117602974,0.137182338082944,0.137182338082944,1,0.0,0.0
2000,0.99,0.9854079821169744,0.0,50,1.1310585258122516,0.15218764997731307,0.832770731856718,1.4293463197677854,99.91529684016231,99.91529684016231,0.13105852581225164,0.13105852581225164,1,0.0,0.0
2000,0.99,0.9990065366229435,0.0,51,1.0214232525178737,0.1588453731886144,0.7100863210681895,1.332760183967558,102.95353474739098,102.95353474739098,0.021423252517873692,0.021423252517873692,1,0.0,0.0
2000,0.99,0.9849401195043181,0.0,52,1.1121239015994124,0.15704363629421683,0.8043183744627475,1.4199294287360775,99.92056812990798,99.92056812990798,0.11212390159941243,0.11212390159941243,1,0.0,0.0
2000,0.99,0.9918158545102296,0.0,53,0.9246218630942887,0.1538036810278867,0.6231666482796308,1.2260770779089467,101.73641655915245,101.73641655915245,-0.07537813690571127,0.07537813690571127,1,0.0,0.0
2000,0.99,0.9941363815275335,0.0,54,0.7951006903791523,0.15729779331973368,0.48679701547247434,1.1034043652858303,97.81577128644817,97.81577128644817,-0.20489930962084768,0.20489930962084768,1,0.0,0.0
2000,0.99,0.9884178560291764,0.0,55,0.8130438044421826,0.15613140375502077,0.507026253082342,1.1190613558020233,103.60867455258087,103.60867455258087,-0.1869561955578174,0.1869561955578174,1,0.0,0.0
2000,0.99,0.9903903388565958,0.0,56,0.7633650485314695,0.1571979232229395,0.45525711901450805,1.071472978048431,92.68027299702905,92.68027299702905,-0.23663495146853053,0.23663495146853053,1,0.0,0.0
2000,0.99,0.994520544866708,0.0,57,1.2098688642011612,0.16620113879391604,0.8841146321650858,1.5356230962372366,99.18887418684093,99.18887418684093,0.20986886420116124,0.20986886420116124,1,0.0,0.0
2000,0.99,0.9887583341220936,0.0,58,0.943418848607774,0.15207829138648743,0.6453453974902587,1.2414922997252895,99.86288061921229,99.86288061921229,-0.05658115139222597,0.05658115139222597,1,0.0,0.0
2000,0.99,0.9800540081086234,0.0,59,1.0937918185325208,0.15902101317554307,0.7821106327084564,1.4054730043565853,98.07420831938775,98.07420831938775,0.09379181853252083,0.09379181853252083,1,0.0,0.0
2000,0.99,0.9867861928572789,0.0,60,0.9576466496322279,0.15362852930523965,0.6565347321939582,1.2587585670704975,100.0676148808757,100.0676148808757,-0.0423533503677721,0.0423533503677721,1,0.0,0.0
2000,0.99,0.9899919111688682,0.0,61,1.1185875979045548,0.15243963721753004,0.8198059089581959,1.4173692868509136,97.46378527857999,97.46378527857999,0.11858759790455475,0.11858759790455475,1,0.0,0.0
2000,0.99,0.9906805916725261,0.0,62,1.0593903857513223,0.15221256639778238,0.7610537556116688,1.3577270158909758,95.51891808309428,95.51891808309428,0.05939038575132227,0.05939038575132227,1,0.0,0.0
2000,0.99,0.9851690393913454,0.0,63,1.0382662875910178,0.1538942682381783,0.7366335218441883,1.3398990533378474,101.86069580094404,101.86069580094404,0.0382662875910178,0.0382662875910178,1,0.0,0.0
2000,0.99,0.9932968732928141,0.0,64,1.10776640915293,0.1612411637070345,0.7917337282871424,1.4237990900187176,98.86692559849553,98.86692559849553,0.10776640915293001,0.10776640915293001,1,0.0,0.0
2000,0.99,0.9955115505258662,0.0,65,1.156323197991529,0.15391992570028204,0.8546401436189761,1.4580062523640818,96.49438173121797,96.49438173121797,0.15632319799152894,0.15632319799152894,1,0.0,0.0
2000,0.99,0.9932859443109541,0.0,66,1.325625106495814,0.15225617827247684,1.0272029970817593,1.6240472159098687,102.85665346820899,102.85665346820899,0.325625106495814,0.325625106495814,0,0.0,0.0
2000,0.99,0.9918842310354581,0.0,67,0.8645769205188147,0.1532671387986625,0.5641733284734363,1.1649805125641932,95.16370983121472,95.16370983121472,-0.13542307948118526,0.13542307948118526,1,0.0,0.0
2000,0.99,0.994381868524384,0.0,68,0.7063301282142096,0.15818630874129885,0.3962849630812639,1.0163752933471553,101.57563025239985,101.57563025239985,-0.2936698717857904,0.2936698717857904,1,0.0,0.0
2000,0.99,0.9855881902125784,0.0,69,0.9762142681044464,0.15822941958188372,0.6660846057239544,1.2863439304849384,100.40372952388579,100.40372952388579,-0.023785731895553552,0.023785731895553552,1,0.0,0.0
2000,0.99,0.9933897933252207,0.0,70,0.7612708548132984,0.15956719981270395,0.44851914318039865,1.0740225664461982,100.2863204605375,100.2863204605375,-0.23872914518670163,0.23872914518670163,1,0.0,0.0
2000,0.99,0.9895827167007114,0.0,71,1.227496636996027,0.1598515987530384,0.9141875034400717,1.5408057705519822,100.45487333061138,100.45487333061138,0.22749663699602696,0.22749663699602696,1,0.0,0.0
2000,0.99,0.9918827525729886,0.0,72,0.9493417516289294,0.15963773048995472,0.6364517998686181,1.2622317033892407,95.21671281965494,95.21671281965494,-0.05065824837107058,0.05065824837107058,1,0.0,0.0
2000,0.99,0.9979091652130686,0.0,73,0.887431622537917,0.15731410976604582,0.5790959673964672,1.1957672776793666,102.55477557288373,102.55477557288373,-0.11256837746208304,0.11256837746208304,1,0.0,0.0
2000,0.99,0.9956667499947369,0.0,74,1.1291288191795144,0.1570197076428615,0.8213701921995058,1.436887446159523,96.7447927247055,96.7447927247055,0.12912881917951435,0.12912881917951435,1,0.0,0.0
2000,0.99,0.9892675641680857,0.0,75,0.9325047127665078,0.15775396030041824,0.623306950577688,1.2417024749553276,93.77532347124107,93.77532347124107,-0.06749528723349218,0.06749528723349218,1,0.0,0.0
2000,0.99,0.9940062002735888,0.0,76,0.8312586070053666,0.15024308463321676,0.5367821611242618,1.1257350528864714,96.17780125247273,96.17780125247273,-0.16874139299463342,0.16874139299463342,1,0.0,0.0
2000,0.99,0.9937525755732475,0.0,77,1.206659930509034,0.16031909247852058,0.8924345092511337,1.5208853517669343,104.81835692666827,104.81835692666827,0.20665993050903397,0.20665993050903397,1,0.0,0.0
2000,0.99,0.992579530711804,0.0,78,0.9918603634107116,0.16229375585593223,0.6737646019330845,1.3099561248883387,95.88085904520366,95.88085904520366,-0.008139636589288402,0.008139636589288402,1,0.0,0.0
2000,0.99,0.9917441386324364,0.0,79,1.1370505343322077,0.15334266045868644,0.8364989198331823,1.4376021488312332,94.02683158938771,94.02683158938771,0.1370505343322077,0.1370505343322077,1,0.0,0.0
2000,0.99,0.9886219472690156,0.0,80,1.1429968429730082,0.15344542988852003,0.8422438003915089,1.4437498855545075,98.50544076559105,98.50544076559105,0.1429968429730082,0.1429968429730082,1,0.0,0.0
2000,0.99,0.9908824883755076,0.0,81,0.8823077378485595,0.15964049687242807,0.5694123639786005,1.1952031117185187,96.19976100110539,96.19976100110539,-0.11769226215144046,0.11769226215144046,1,0.0,0.0
2000,0.99,0.985493308037371,0.0,82,0.8007069451803236,0.16442137635534784,0.4784410475238418,1.1229728428368053,95.56401948479186,95.56401948479186,-0.1992930548196764,0.1992930548196764,1,0.0,0.0
2000,0.99,0.986102079705376,0.0,83,1.0307484340714959,0.15223561682939302,0.7323666250858856,1.3291302430571061,94.90611347076651,94.90611347076651,0.030748434071495856,0.030748434071495856,1,0.0,0.0
2000,0.99,0.9932149271510485,0.0,84,1.1606053582096614,0.15820769097856438,0.8505182838916752,1.4706924325276476,103.13203164160616,103.13203164160616,0.16060535820966138,0.16060535820966138,1,0.0,0.0
2000,0.99,0.9856047062814001,0.0,85,0.8767458229713233,0.15426704562210924,0.5743824135519893,1.1791092323906573,99.37088260434982,99.37088260434982,-0.12325417702867669,0.12325417702867669,1,0.0,0.0
2000,0.99,0.9886009098454382,0.0,86,0.7311045076889222,0.15449350295791425,0.4282972418914103,1.0339117734864343,95.05528658809062,95.05528658809062,-0.2688954923110778,0.2688954923110778,1,0.0,0.0
2000,0.99,0.9939077656695395,0.0,87,0.9225134011863846,0.1503440347402943,0.6278390930954078,1.2171877092773613,96.24589147242658,96.24589147242658,-0.07748659881361541,0.07748659881361541,1,0.0,0.0
2000,0.99,0.9861893483244767,0.0,88,0.9603133459381256,0.16054330114943158,0.6456484756852396,1.2749782161910115,99.90023862069162,99.90023862069162,-0.03968665406187444,0.03968665406187444,1,0.0,0.0
2000,0.99,0.9856428556000902,0.0,89,0.7105531916744039,0.14966396656370626,0.41721181720953965,1.0038945661392682,96.32919050181161,96.32919050181161,-0.2894468083255961,0.2894468083255961,1,0.0,0.0
2000,0.99,0.9939547773486258,0.0,90,1.4126798020675533,0.15098258737471706,1.1167539308131078,1.7086056733219988,98.47430625427097,98.47430625427097,0.4126798020675533,0.4126798020675533,0,0.0,0.0
2000,0.99,0.9929559206463774,0.0,91,1.2145104156241588,0.1552806623602223,0.9101603173981232,1.5188605138501945,94.46974097553097,94.46974097553097,0.21451041562415885,0.21451041562415885,1,0.0,0.0
2000,0.99,0.9882457944671895,0.0,92,1.2058129501357724,0.15544597591188267,0.9011388373484823,1.5104870629230625,91.92972851674797,91.92972851674797,0.2058129501357724,0.2058129501357724,1,0.0,0.0
2000,0.99,0.9867052643976634,0.0,93,0.6502586746526451,0.16133030818139066,0.3340512706171194,0.9664660786881707,101.24978048519974,101.24978048519974,-0.3497413253473549,0.3497413253473549,0,0.0,0.0
2000,0.99,0.9932418258865183,0.0,94,0.9639683927313735,0.15670574912470667,0.6568251244469484,1.2711116610157984,101.3291819602707,101.3291819602707,-0.03603160726862653,0.03603160726862653,1,0.0,0.0
2000,0.99,0.9846677740420698,0.0,95,1.0232723423966048,0.15416693747090082,0.7211051449536392,1.3254395398395704,99.83916829628978,99.83916829628978,0.023272342396604806,0.023272342396604806,1,0.0,0.0
2000,0.99,0.9902665658207377,0.0,96,1.1176105986203229,0.15901460451582425,0.8059419737693073,1.4292792234713385,105.98945267122838,105.98945267122838,0.11761059862032286,0.11761059862032286,1,0.0,0.0
2000,0.99,0.9969543730206335,0.0,97,0.9980452974855386,0.15490351618592416,0.6944344057611272,1.3016561892099499,95.19609517724976,95.19609517724976,-0.0019547025144613928,0.0019547025144613928,1,0.0,0.0
2000,0.99,0.9904153347422651,0.0,98,0.9311295043174762,0.16280291098117783,0.6120357987943676,1.2502232098405848,98.09591801341963,98.09591801341963,-0.06887049568252379,0.06887049568252379,1,0.0,0.0
2000,0.99,0.997190615169429,0.0,99,1.1790263740073084,0.1515326821898953,0.8820223169151136,1.4760304310995032,93.85120341203793,93.85120341203793,0.17902637400730836,0.17902637400730836,1,0.0,0.0
2000,0.99,0.9972284678102977,0.02,0,1.1761689695331483,0.151286590370753,0.8796472524064725,1.4726906866598242,102.29720683642822,96.94663233567314,0.1761689695331483,0.1761689695331483,1,0.028007979412576985,0.06494950106883626
2000,0.99,0.9923916741680883,0.02,1,1.182649652046841,0.15544475927467963,0.877977923868469,1.4873213802252132,100.72557734218871,96.40796845969975,0.18264965204684103,0.18264965204684103,1,0.028628906928652463,0.06713593398588663
2000,0.99,0.9895967995611108,0.02,2,0.9423391890546617,0.15725995387732888,0.6341096794550971,1.2505686986542264,99.6073499242146,95.84646302092303,-0.05766081094533826,0.05766081094533826,1,0.028541367584467257,0.06827906554933869
2000,0.99,0.9910740382171321,0.02,3,1.1472205532000492,0.1475802263558838,0.857963309542517,1.4364777968575815,98.33406955078657,94.39573980835993,0.14722055320004923,0.14722055320004923,1,0.02839647119405694,0.06863928564128674
2000,0.99,0.9885557683003049,0.02,4,0.8482814554029886,0.1589467351876673,0.5367458544351607,1.1598170563708166,102.32315968596325,98.72690036311275,-0.1517185445970114,0.1517185445970114,1,0.028623669071275917,0.06489344673795241
2000,0.99,0.9813654732260328,0.02,5,0.8837375286688769,0.15826196769168213,0.5735440719931799,1.1939309853445739,98.52381724730492,96.34346654748632,-0.11626247133112311,0.11626247133112311,1,0.028350713296580666,0.06895057366251452
2000,0.99,0.9882564942656673,0.02,6,1.0239781013753406,0.15677720105213966,0.7166947873131468,1.3312614154375344,95.5323483912024,92.2476546615194,0.02397810137534062,0.02397810137534062,1,0.02747520591746245,0.06802006336597513
2000,0.99,0.9852363432941774,0.02,7,1.0798590437680815,0.15320096885533876,0.7795851448116176,1.3801329427245455,107.0341095253745,103.85646640545957,0.0798590437680815,0.0798590437680815,1,0.029130458959215247,0.07058999522213824
2000,0.99,0.9973929528908013,0.02,8,1.0732699958343093,0.1542141802339815,0.7710102025757055,1.375529789092913,105.09799923366566,99.4739145584663,0.07326999583430926,0.07326999583430926,1,0.028625510838873738,0.06997776725290465
2000,0.99,0.9965221260289484,0.02,9,1.2033224783852894,0.1476414988019509,0.9139451407334656,1.4926998160371132,97.10752284804094,92.31152947585626,0.20332247838528938,0.20332247838528938,1,0.02798045073745786,0.06656036250405202
2000,0.99,0.9938413195693958,0.02,10,0.8788143989835913,0.1532522977167931,0.5784398954586768,1.1791889025085056,100.92870880255803,96.30008087152714,-0.12118560101640874,0.12118560101640874,1,0.02832599855516844,0.06874695633854777
2000,0.99,0.9937238385151553,0.02,11,1.081243279827651,0.14815989692579815,0.7908498818530867,1.3716366778022153,96.53260982572483,92.30351225557571,0.081243279827651,0.081243279827651,1,0.027903119853649315,0.06818831665148194
2000,0.99,0.9975076025071196,0.02,12,0.807492734966958,0.15290668852358144,0.5077956254607383,1.1071898444731776,100.88819292462905,95.62456411358939,-0.19250726503304205,0.19250726503304205,1,0.028805945844228818,0.0676194491480859
2000,0.99,0.9923322452158447,0.02,13,0.9510384547964301,0.16350776918947704,0.6305632271850552,1.271513682407805,103.9309499649118,99.42561796695195,-0.04896154520356988,0.04896154520356988,1,0.028256538378928085,0.0661115919576784
2000,0.99,0.982810028978415,0.02,14,0.9608294131085414,0.1566322764564205,0.6538301512539573,1.2678286749631256,94.77278218946674,92.51773250614427,-0.03917058689145858,0.03917058689145858,1,0.027543059140579206,0.06545208064676028
2000,0.99,0.988391461633391,0.02,15,1.0314588677722403,0.15877873110034454,0.7202525548155649,1.3426651807289156,102.50531065252228,98.87836740787378,0.03145886777224027,0.03145886777224027,1,0.02805684688112176,0.0684109190777433
2000,0.99,0.9893046711006154,0.02,16,0.8551958611655296,0.14950202828854184,0.5621718857199876,1.1482198366110716,98.98489877869397,95.37509578806389,-0.1448041388344704,0.1448041388344704,1,0.028156226556526928,0.06611949958232678
2000,0.99,0.9837354873516996,0.02,17,1.1172730303453837,0.15660829676375823,0.8103207686884175,1.42422529200235,98.54196981346938,95.96794335018845,0.11727303034538372,0.11727303034538372,1,0.027945379154845545,0.06340705964235206
2000,0.99,0.9907211141590154,0.02,18,1.3008249830193839,0.1519522374563501,1.0029985976049378,1.59865136843383,103.90350609480559,99.72675643166639,0.3008249830193839,0.3008249830193839,0,0.028515426583750697,0.06602119389239464
2000,0.99,0.9864988276482277,0.02,19,0.8012394267032135,0.1618507836406289,0.48401189076758083,1.1184669626388462,100.2497101891303,97.09373722846719,-0.19876057329678654,0.19876057329678654,1,0.028224688604383343,0.06583545160159979
2000,0.99,0.9879229474774894,0.02,20,1.3221705693220904,0.15993914210298085,1.008689850800248,1.6356512878439329,100.54157164891737,97.11222825489924,0.3221705693220904,0.3221705693220904,0,0.028034322761909578,0.06601066305011108
2000,0.99,0.9962516968450168,0.02,21,0.9861906519998944,0.15519000426232277,0.6820182436457418,1.290363060354047,98.49007365449361,93.64167971585623,-0.013809348000105581,0.013809348000105581,1,0.028154833130835142,0.06575513112519635
2000,0.99,0.9938535895192959,0.02,22,1.003321261682731,0.15119891927365167,0.7069713799063737,1.2996711434590882,98.96145404943697,94.56714489434825,0.003321261682730947,0.003321261682730947,1,0.028092152915207388,0.06639841815628097
2000,0.99,0.9965177211290833,0.02,23,1.161159567780143,0.14974447626609486,0.867660394298597,1.454658741261689,97.08849990086668,92.2958090419864,0.16115956778014295,0.16115956778014295,1,0.02807472790043453,0.06483567916025415
2000,0.99,0.9975076331155261,0.02,24,1.0670038463173976,0.1521753328813293,0.7687401938699923,1.365267498764803,101.91435527266309,96.5318254640404,0.06700384631739764,0.06700384631739764,1,0.028554230113907765,0.0699002569809623
2000,0.99,0.9892409014008697,0.02,25,1.2698685748884073,0.15099277248139412,0.9739227408248748,1.56581440895194,97.90214472938271,94.33204963169966,0.2698685748884073,0.2698685748884073,1,0.027841110103906188,0.06581299109404853
2000,0.99,0.9876981359640256,0.02,26,1.085799560068298,0.1536073684805952,0.7847291178463314,1.3868700022902645,99.53285665889818,96.19437554416933,0.08579956006829792,0.08579956006829792,1,0.027780595401493087,0.06253592410724167
2000,0.99,0.9968671069358821,0.02,27,1.0037042207521631,0.1568033100978333,0.6963697329604099,1.3110387085439164,94.07854441008175,89.45964699726592,0.0037042207521631454,0.0037042207521631454,1,0.027599898371523192,0.06604016675346466
2000,0.99,0.9940036321083403,0.02,28,0.9775118676695075,0.15750991415942536,0.6687924359170339,1.2862312994219811,101.26093108053684,96.5781290310842,-0.022488132330492516,0.022488132330492516,1,0.028474391690609367,0.06884049876421881
2000,0.99,0.9905888784482718,0.02,29,0.8983915519403901,0.146439661686594,0.6113698150346658,1.1854132888461144,94.21964481633812,90.63897419457723,-0.10160844805960989,0.10160844805960989,1,0.02833035504179734,0.06486585778666495
2000,0.99,0.982346694223148,0.02,30,1.070933647420215,0.15350933639091396,0.7700553480940235,1.3718119467464063,93.11736149102735,90.95900909548027,0.07093364742021491,0.07093364742021491,1,0.028150270764833712,0.0676355065191512
2000,0.99,0.985647994151023,0.02,31,1.1064504042338188,0.14949526450671627,0.813439685800655,1.3994611226669826,94.21626209173765,91.45636712005502,0.1064504042338188,0.1064504042338188,1,0.02810688567398513,0.06504831610047783
2000,0.99,0.9867200071771004,0.02,32,1.1097193957624176,0.16117660133345588,0.7938132571488441,1.4256255343759912,98.9555124279504,95.81665642707013,0.10971939576241763,0.10971939576241763,1,0.028251230205747706,0.06852371868887015
2000,0.99,0.9922340256762836,0.02,33,0.9644717505948599,0.15039820794637843,0.6696912630199582,1.2592522381697617,93.75195799853982,89.90937522444007,-0.0355282494051401,0.0355282494051401,1,0.027642106119585945,0.06849139958146289
2000,0.99,0.9929303221054553,0.02,34,1.063646658122904,0.1559577391365711,0.7579694894152247,1.3693238268305834,95.90791886999438,91.81734099295015,0.06364665812290404,0.06364665812290404,1,0.02818768250520093,0.063934252622139
2000,0.99,0.9849432518474764,0.02,35,0.944440612221504,0.15695444383566587,0.6368099023035989,1.252071322139409,99.76619143599069,96.95547221110489,-0.055559387778496006,0.055559387778496006,1,0.028029160497919405,0.06724714918674081
2000,0.99,0.9956360601956606,0.02,36,1.0669058654505998,0.1502647347285087,0.7723869853827228,1.361424745518477,100.55538837641507,95.65127831611736,0.06690586545059984,0.06690586545059984,1,0.02812180578662306,0.06913199655328728
2000,0.99,0.9940621050360282,0.02,37,1.1468571037839093,0.1562653251869321,0.8405770664175224,1.4531371411502962,97.63415734555966,93.2289594546595,0.14685710378390926,0.14685710378390926,1,0.027735186096953905,0.06598990043178264
2000,0.99,0.9928037498205571,0.02,38,1.1806727339701857,0.1569255974614264,0.8730985629457899,1.4882469049945815,107.43601814936592,102.59244592645872,0.18067273397018568,0.18067273397018568,1,0.02891608915536868,0.06848188469044653
2000,0.99,0.9908686242948337,0.02,39,1.1069050551289388,0.14775858771073838,0.8172982232158916,1.396511887041986,98.64222153162956,94.75721087410125,0.10690505512893878,0.10690505512893878,1,0.028472232814297508,0.06748161223173972
2000,0.99,0.9881134983777284,0.02,40,1.2367236937999362,0.1573486155801184,0.9283204072629041,1.5451269803369683,104.84573775027444,101.18431447582168,0.23672369379993619,0.23672369379993619,1,0.02816436924378377,0.06362321995782642
2000,0.99,0.9914339140160355,0.02,41,1.324468285093211,0.14702714518300763,1.0362950805345161,1.612641489651906,95.36472315682116,91.56402119350525,0.324468285093211,0.324468285093211,0,0.02795423152344024,0.06577421307822331
2000,0.99,0.9860609726756419,0.02,42,1.0234538867801453,0.14725625323215782,0.7348316304451159,1.3120761431151746,98.6945625367485,95.71977701433623,0.02345388678014526,0.02345388678014526,1,0.027980319679996174,0.06544871431902384
2000,0.99,0.9879912626396781,0.02,43,0.7712151314940519,0.1513853721774132,0.47449980202632197,1.0679304609617817,103.38033113363062,99.78612604984413,-0.22878486850594815,0.22878486850594815,1,0.02842317554962228,0.06711523701656484
2000,0.99,0.991685591571973,0.02,44,1.071450251947978,0.1613740830715396,0.7551570491277604,1.3877434547681957,103.69512347560007,99.31622004702929,0.07145025194797805,0.07145025194797805,1,0.028441880906840876,0.06555147318428105
2000,0.99,0.9930509290079967,0.02,45,1.206385763555461,0.1499981819968212,0.9123893268416914,1.5003822002692304,92.14110267326782,88.29514074354262,0.2063857635554609,0.2063857635554609,1,0.02747276888797608,0.06789789293543007
2000,0.99,1.0010357613146168,0.02,46,0.9946048999594029,0.15710106036814733,0.6866868216378341,1.3025229782809717,105.76366949544972,99.36719688796951,-0.005395100040597067,0.005395100040597067,1,0.028380776025842193,0.06656770755506315
2000,0.99,0.9859939590986465,0.02,47,0.9517818555422273,0.16037825893892577,0.6374404680219328,1.2661232430625218,100.09823162676895,97.05299827388839,-0.04821814445777273,0.04821814445777273,1,0.027972577740394577,0.06583733208129673
2000,0.99,0.9903292475552394,0.02,48,0.991898021691074,0.15591775925655715,0.686299213548222,1.297496829833926,98.7009789012653,94.89130942389903,-0.008101978308926006,0.008101978308926006,1,0.028385411641930685,0.06727135202644992
2000,0.99,0.9890664263258814,0.02,49,0.9330460512672777,0.15293469594715606,0.6332940472108518,1.2327980553237037,105.20280353564135,101.2995893730919,-0.06695394873272231,0.06695394873272231,1,0.028902249614667894,0.06861993582904488
2000,0.99,0.994973678735413,0.02,50,1.2936270191283283,0.15730335609866344,0.985312441174948,1.6019415970817086,93.20571822708709,88.94658286967207,0.29362701912832834,0.29362701912832834,1,0.027331958360757802,0.06476694813831024
2000,0.99,0.9888306695564258,0.02,51,1.3418509113530666,0.15585981126881693,1.0363656812661854,1.6473361414399477,103.20194286469489,99.44129934099877,0.34185091135306656,0.34185091135306656,0,0.02807343672769304,0.0659178627097778
2000,0.99,0.9868672471842473,0.02,52,0.9337479131767271,0.14600041889087834,0.6475870921506055,1.2199087342028487,99.50598590270691,96.33582551117017,-0.06625208682327288,0.06625208682327288,1,0.02858167376779386,0.07053578621484738
2000,0.99,0.9913740278716255,0.02,53,1.1313547674469193,0.15378961073775918,0.8299271304009113,1.4327824044929274,105.4276887697348,101.02487789617489,0.13135476744691932,0.13135476744691932,1,0.028296892638379735,0.06623726285562791
2000,0.99,0.9972791558437306,0.02,54,1.0093288303156922,0.15061158458385196,0.7141301245313424,1.304527536100042,97.77799909411992,92.78396782879726,0.009328830315692205,0.009328830315692205,1,0.028118682781219637,0.06624016292555142
2000,0.99,0.9918955005072839,0.02,55,0.8646167642861093,0.15501186153351118,0.5607935156804275,1.1684400128917911,102.14621363510209,97.8165760619085,-0.13538323571389066,0.13538323571389066,1,0.028049064143664704,0.06758917623340945
2000,0.99,0.9891634994640471,0.02,56,1.1392853625731292,0.15047192139180263,0.844360396645196,1.4342103285010623,99.1165059719172,95.5118587786977,0.13928536257312918,0.13928536257312918,1,0.02826099360322458,0.06477921012096531
2000,0.99,0.9895736057563823,0.02,57,1.071258696595698,0.1598535032114298,0.7579458303012956,1.3845715628901005,103.22107802659445,99.29972455975467,0.07125869659569806,0.07125869659569806,1,0.028158410762383918,0.06674767710403681
2000,0.99,0.9817707682839406,0.02,58,1.0732627070050076,0.15414037623927862,0.7711475695760215,1.3753778444339937,99.74160205319927,97.52216670666829,0.07326270700500759,0.07326270700500759,1,0.02814939012860688,0.06567429772892272
